name,type
湖州鲜领食品有限公司,
水丰店经销(隆昌区域),
金山区石化街道天一综合商店,
上海淇啡小吃店,
龙城,
兴化市彩滋味食品配料厂,
淘宝仓外包,
必胜(上海)食品有限公司,
1111,
上海旌颖贸易有限公司,
魔藤（上海）餐饮有限公司）,
福瑶岛,
闽清妈咪爱,
佛山市海天（高明调味食品有限公司,
通用磨坊,
山西晋农皇商贸有限公司,
27354,
上海江杨农产品批发市场（祥云食品）,
8716200641388,
中粮我买网（上海）商贸有限公司,
江苏金世缘米业有限公司,
上海増鑫食品销售有限公司,
常州市丰登彩印包装有限公司,
上海恒茸农业科技有限公司,
高海波,
锦州祥雪食品有限公司,
金斗蔬菜,
西安云海生态食品有限公司第一分公司,
沃尔玛（中国）投资有限公司（山姆）-浙江,
大瀛食品加盟（预付）,
深圳市深宝实业股份有限公司,
上海葡悦国际贸易有限公司,
许强林,
怀远县金谷粮贸有限责任公司,
安徽省颍上县阜淮米业公司,
上海良友海狮油脂实业有限公司(15),
中山大信皇冠假日酒店（小榄酒店）,
99号店,
江苏洋河,
上海必胜客有限公司金山石化餐厅,
花菜,
2、上海嘉里粮油工业有限公司,
办公室员工,
6924365100073,
莱阳喜之家油脂调味品有限公司,
仙霞路菜场,
179打虎山路店,
菏泽市如家孕婴店,
临沂市罗庄区原农生态农业有限公司,
粤海喜来登,
36564   ,
山东省苍山县亿弘食品有限公司,
鸿基食品有限公司,
姚飞,
上海真营食品有限公司,
湖北十堰天鸿立生商贸有限公司,
干正田（陈益巧11）,
浏阳市腾哥食品有限公司,
"宁波海曙民璐水产贸
易有限公司",
天禧牧业有限公司姜楼分公司,
郭亮,
上海山慧日用品有限公司,
江30,
黑龙江省五常大仓米业有限公司,
303号店,
上海贩多,
好多果业预付,
大连旺达供应链管理有限公司,
镇江凯发商业有限公司,
山东滨州亲子园母婴生活馆,
智利D6-08厂,
启东28号,
上海闽钦南北货批发部,
镇江新城醋业有限公司,
2015/10/1,
常客隆冷链中心白夘店,
深圳南海粮食工业有限公司,
潍坊春江食品有限公司,
湖南旺祥达食品有限公司,
众客,
顾大姐安井美食,
寿康副食品有限公司,
上海市闵行区浦航小学B2-1603a,
Z13DD-上海思迅商贸有限公司,
城隍庙-梨膏糖旅游柜,
上海叻通食品有限公司,
鑫瑞蔬菜配送,
乐购生活购物有限公司,
李爱萍,
河津市城东晓杰奶粉专卖店,
上海怡亚通拓宏供应链管理有限公司,
6920030166139,
上海新粜农业发展有限公司,
大润发三林店,
华森,
上海市嘉定区嘉怡路翔铁东路98号,
6954752100935,
美玉粮仓,
呼兰路汤面馆,
北京朝批裕利商贸有限公司,
武汉市四联食品有限公司,
上海勇鼎工贸有限公司,
姚绩芝,
一心玛特--合庆店,
盐城蜜园食品有限公司,
可乐-杨,
世纪联华体育场店裕田,
上海市杨浦区坤誉副食品经营部,
阿克苏天山萘园果业农民专业合作社,
张红,
山东泗水,
上海必胜客有限公司莘庄乐购餐厅,
上海满发食品有限公司,
CHISHOLM,
江西省南昌市进贤长清国贸实业有限公司中心猪场,
上海良友金伴便利连锁有限公司,
上海市普陀区绘园农产品经营部,
徐正好,
9256号店,
上海明奋食品有限公司,
蕙氏（上海）贸易有限公司,
林本岳,
北京大洋瑞福国际商贸有限公司,
生产厂商176,
常熟市中禾米业有限公司,
上海汇生贸易有限公司,
上海新雅食品发展有限公司,
漯河市众益达食品有限公司,
31.新凌桥,
上海博伦综合批发市场,
君乐加盟（预付）,
有机黑猪带皮去骨后腿肉350G,
黑龙江省五常市大洋粮油有限公司,
汪辉,
华联吉卖盛超市华泾店,
塘桥社区小菜店（预付）,
冰露,
2.0,
猪爪,
同道农产品,
联合利华（中国有限公司从化分公司）,
135御青店,
联华安化,
刘家和,
上海联家超市有限公司（七莘路）,
9271号店,
大连长欣米业有限公司,
特易购商业（上海)有限公司（沪南路）,
石家庄煜恩商贸有限公司,
华联吉卖盛超市月浦店,
18.世纪联华云湖店,
苏州289,
东台市南沈灶粮管所,
真北5,
上海新伊清真食品配送有限公司,
景蕴配送,
洪艳丽加盟（预付）,
如皋市白蒲镇创业米厂,
上海浦星贸易有限公司,
EP,
江西意蜂实业有限公司,
王佳伟,
上海成棋南北货商行,
江29,
上海欧尚超市有限公司(成都2店),
新绿食品,
夏星食品经营部,
15626,
"VLOOKUP($A59,'[电子模板2(1).xls]产品信息'!A:E,5,FALSE)",
徐汇区实旺粮油经营部,
曼可顿食品(上海)有限公司无锡分公司,
杜复仁,
张逊风,
白露,
串鲜锋,
杭州勾庄农副产品物流中心,
上海逸鲜贸易发展有限公司,
杨秀琼,
山东中惠,
"VLOOKUP($A50,[电子模板2.xls]产品信息!A:E,5,FALSE)",
多美滋婴幼儿食品,
6934783600703,
德清县筏头乡安平食品厂公司,
温州市柳市长虹粮油批发部,
270号店,
奥绿柑橘专业合作社,
宁波江东赞旺水产贸易有限公司,
海霸王(汕头)食品有限公司上海分公司,
济南恒生堂经贸有限公司,
广州增坡,
华盛食品,
味之鲜-甘肃望鑫圆,
监利县仁大米业有限公司,
上海闵行区浦江文馨学校B2-1605,
TEYS AUSTRALLA NARACOORTE PTY LTD,
江苏雨润菜篮子电子商务有限公司,
武汉-吉祥雨商贸,
6901209206115,
奉贤西渡洪宝菜店（预付）,
枫泾镇政府食堂,
刘池,
滨海县天彩粮食加工厂,
B1-0605a闵行区实验小学春城校区0901a①学生,
2016/7/30,
益海嘉里食品营销有限公司(自有品牌科),
云朋,
西部红,
祥月,
台金兰（名人广场店）,
福建海壹食品饮料有限公司,
上海市松江区洞泾镇砖桥贸易城二区1号沪淮市场内冷库18号,
邓海利,
崇明生态农产品敦化路加盟预付,
6959717800516,
新耀城五楼休闲食品（海口陈运宏）,
frigorifico fores-beltran s.a,
重庆市九龙坡区耀帝食品厂,
上海市崇明县裕安镇裕民路37号,
徐州市米菲妈咪宝贝孕婴童生活馆,
瑞金街道,
江25,
上海市宝山区宝传肉类经营部,
6928614601038,
卢国军,
深圳市鑫荣懋农产品股份有限公司—生鲜经销,
上海新旺餐饮管理有限公司万航渡路店（894店）,
5391523054843,
16906,
洋泾镇路20号(靠近苗圃路）,
龙上农副产品市场,
广州明治制果有限公司,
上海金硕贸易有限公司,
宿州市神旺食品有限公司,
撙强食品,
上海瑞禽食用农产品有限公司加盟 预付1 胡先生,
连江官坂爱婴宝牛奶店,
金利油脂,
上海景彦冷冻食品有限公司,
ZRID ZRIH ZZO2-上海六和勤强食品有限公司,
德临,
黑龙江省大庆市杜尔伯特蒙古族自治区得戈尔工业园区,
申申面包（天目店）,
西安开心羊食品有限公司,
农夫山泉股份有限公司,
浙江省温州苍南县久洋紫菜包装厂,
张忠磊,
张士村加盟 预付1,
常锋生鲜便利店（预付）,
上海启鸿食品有限公司,
家乐福海口红城湖店,
申兰肉类厂,
广西田东南华糖业有限责任公,
dg,
上海肯德基有限公司保乐餐厅,
5号店,
北京艾莱发喜,
2016-07-11,
深圳市联益米业有限公司,
成都市婴之道商贸有限公司（原金花婴姿坊）,
上海必胜客有限公司宋园路店,
1624300026158,
上海荣屋食品有限公司,
内蒙古呼和浩特,
张家港汉唐进出口有限公司,
"上海幸升食品销售（振达粮油）有限公司 New World Oil Co.,Ltd",
高陵路市场(刘国梅)[加盟],
华昌科技食品有限公司,
福建星光食品有限公司,
上海世达食品厂,
上海沧海桑田生态农业发展有限,
王东风,
静安嘉里店（华润OLE超市）,
上海益嘉里贸易有限公司,
国际和平妇幼保健院（职工）,
上海华恩食品有限公司,
拉雷餐饮管理（上海）有限公司武康路店,
沪太路批发市场,
胡建芬,
砀山冠虹食品有限公司,
大韩制糖（中国）食品公司,
上海一赋食品有限公司,
19花木店,
鸡腿,
江杨批发市场8号-阿娟,
小江阳配送,
南通万事利食品有限公司,
2189289000005,
上海科波实业有限公司-生鲜SBY,
欧尚外高桥177,
温州满夏香食品有限公司,
农工商120店.,
武夷山市宝贝计划母婴店,
通辽梅花生物科技集团股份有限公司,
嘉善渊缘食品有限公司,
厦门市哈哆呢母婴用品店,
增城市菜根食品有限公司,
临时客户2,
王振义,
典发食品（苏州）有限公司,
上海好味加食品有限公司,
阳江市闸坡阳光贝贝孕婴幼儿用品专营店,
B1-0812育才初级中学2905①,
安徽三兄弟薯业有限责任公司,
上海市闵行区富隽熟食店,
香菇,
益海嘉里（昆山）食品有限公司,
上海都市特易购超市有限公司 ,
海安县乡香米业有限公司,
联华（鲜得宝）--联西店,
6920658834618,
153欧尚安庆1店,
上海秋实水稻种植专业合作社,
绵阳梓潼宝贝之家孕婴店,
上海市嘉定真新街道信达粮油经营部,
"VLOOKUP($A19,[电子台账123.xls]产品信息!A:E,5,FALSE)",
上海市城光明小食品有限公司,
青州市亭友福食品有限公司,
上海舌朋餐饮有限公司,
上海环盛商业有限公司黄浦大时代第四分公司-零售-20151004.xlsx,
大韩制糖（株）,
上海远骥进出口有限公司浦东店P0001603080856,
舒昌禄,
2147553000007,
上海贝齐母婴用品有限公司,
宝泰豆类,
上海米荣果品有限公司,
家乐福昆明安宁店,
济南维维乳业有限公司,
上海战峰粮油,
朱企洪,
6904035510036,
普陀区真北路3271号,
上海市奉贤区江海第一小学b2-1407,
市场,
华东政法大学一食堂2楼9号窗口,
益海（泰州）粮油工业有限公司6948195801405,
0056欧尚嘉定2店,
1743帕罗马特生鲜超市,
易买得南桥店,
上海工商外国语职业学院,
金玉调料行,
魏庆有,
武定路菜场,
怀远县双义商贸有限公司,
上海市南洋中学B2-1015,
奕鸿餐厅,
"上海富燕蔬果
配送有限公司",
许文周,
海门,
金松粮油,
乐惠虎林东北长粒香,
进口 （意大利）,
胥传凤,
上海家得利超市吴泾店,
11555,
福建省北极星生物科技有限公司-生鲜SBY,
宇满鑫食品批发,
30.新杭城大酒店,
上海市青浦区建芳水产经营部,
0308漕东专卖店   ,
福建省泉州喜多多食品有限公司,
购货商9,
众品食业,
安徽省阜阳市界首泉阳镇育婴之家,
大润发慈溪店,
白鹿天乐,
联华 虹中,
宏芳香料,
蒙牛乳业泰安有限责任公司,
33830 ,
上海华中果品交易中心,
292号店,
繆吉,
上海骋业商贸有限公司,
成都鑫浩然冻品商行,
黑龙江五常市山良米业有限责任公司,
Alibem.Alimentos S.A.,
4008960203611,
6956258121018,
武汉中舟食品有限公司,
310号店,
宋友鸡蛋,
8653-上海南浦食品公司浦东分公司,
杭州萧山友盛蔬菜食品厂,
上海京家粮油公司,
敦化路店,
海艾妮维农产品专业合作社,
太仓明星食品有限公司,
华联崇明向化店,
大润发长兴店,
天津市众帮食品经营部,
串番茄(山东),
童港市场（清美）,
上海市普陀区芳芳水产行,
天津擎,
上海市温科华食品有限公司（分装）,
火龙果,
仁济医院,
欧尚（中国）投资有限公司（常州）,
上海市宝山区金生肉类经营部,
雷州市荣硕罐头食品有限公司,
中国赵县鑫源果业有限公司,
南通五方配送,
宛平菜市场(金灵钿)（加盟）,
哈尔滨马利酵母有限公司,
山东星光糖业有限公司,
浙江中法农业科技发展有限公司,
6932904708819,
朝华工程建设,
羊群商贸,
德律风物业-电信-浦东南路1835号16楼,
联华 东兰,
杨泰市场,
大润发沭阳店,
9241号店,
上海市嘉定区真新街道庆锋饮品店,
上海泉升食品有限公司,
肉糜,
上海城光明小食品有限公司,
姜振礼(姜经商6),
蛟河市丰源粮油有限责任公司              ,
黄樱桃番茄（山东）,
哥斯达黎加8厂,
苏州味溢食品开发有限公司,
（安达）星胜副食,
3个月,
特易购商业（上海)有限公司（中山北路）,
福海水行,
九雅堂,
成都市温江爱婴宝贝,
世达食品,
上海市杨浦区利蔼副食品经营部,
金山市场,
上海冬尚食品销售有限公司,
上海大江通泰食品有限公司,
永达,
索迪斯CA箭牌糖类(上海)有限公司,
杭州禹顺食品有限公司,
浦菊妹,
江杨批发市场24号-丁,
285号店,
万有全昌兰,
家乐福沈阳黄海店,
上海射阳侃侃米业有限公司,
上海刘四食杂店,
乌伯牛军,
河南启明,
谢友坤,
常熟果果,
赣州市崇义县横水镇开心宝贝,
江苏雨润菜篮子电子商务有,
天普,
太仓市锦里食品有限公司,
联华金桥长岛,
黑龙江五常市丰禾米业有限公司,
大臻莉农贸市场(吴春霞)[加盟]^,
金奉源纸业（上海）有限公司,
邵万生—淞南路345号,
射阳县桃园米业有限公司,
上海市普陀区诚野农副食品经营部,
正虹,
山东福欣生物科技股份有限公司,
上海新起食品有限公司,
农业银行,
付先生,
8kg,
上海肯德基有限公司叶榭店,
龟甲万新加坡有限公司,
北京特味浓生物,
"
广州市汇儿贸易有限公司",
家乐福沈阳文化店,
0041闸北大润发专柜   ,
膳博士林赛娣,
宝山区义品豆制品经营部,
海关学院餐厅-（点心组）H,
进富（上海）餐饮有限公司,
家乐福无锡宝利店,
银行（绿引）,
莱阳田业食品有限公司,
西营菜市场-肖,
上海市奉贤区照海冷冻食品经营部,
河源东源县仙塘镇宝贝家园母婴用品店,
洋泾镇路19号(靠近苗圃路）,
安亭店,
纽迪希亚,
海南照丰水产有限公司,
上海希海商贸有限公司,
华联大沽,
沪北居委会,
金高一店,
上海市嘉定区外冈镇为康熟食店,
上海嘉定乐购生活购物超市有限公司,
上海浦星贸易有限公司(喜力),
中粮万威客,
贝因美（上海）现代有限公司,
上海飘香酿造股份有限公司,
上海丰渔农业发展有限公司(2),
南通市利德商贸公司,
虎林市东直米业有限责任公司,
欧尚超市有限公司(外高桥1店),
味之鲜-上海泛亚,
程杰菜店预付加盟,
升润食品商行,
上海市金山区五丰,
富军村,
张健辉,
"CAMPOFRIO FOOD GROUP,S.A.",
汪新红,
如海超市（外高桥,
何海,
大安工研食品工厂股份有限公司,
同济大学（东苑小炒）H,
老香斋-一店松江,
郑德国,
湖南绿力食品有限公司,
孙先生,
31.上海新亚大家乐餐饮有限公司,
上海龙上农副产品批发-增永胜,
泰森华东食品发展有限公司(,
吴老幺,
淮北红房子孕婴大世界,
上海家得利超市水城店,
东北,
上海上农批发市场,
福建省厦门市绿进食品有限公司,
通宇,
交行十六铺,
李德华,
太仓菜市场,
天长海旺,
朱梅路加盟 预付,
金华翡翠茶叶有限公司,
大统华江阴周庄店,
JOHN DEE WARWICK PTY LTD,
上海若论农产品有限公司,
FRANGO CANCAO/MISTER,
东莞日隆食品有限公司,
德清县勾里酿酒厂,
太平,
联华 施湾,
鸭大,
崇明北堡菜场(张勇)[专卖],
万龙,
12.川南,
上海闵行上蔬永辉生鲜食品有限公司,
02135,
方永飞,
"VLOOKUP($A53,[电子模板2.xls]产品信息!A:E,5,FALSE)",
上海必胜客有限公司龙胜路餐厅,
福珍食品有限公司,
车锦爱,
六安市霍山县上土市镇母婴家园,
上海分公司徐汇区华泾路1377号,
上海肯德基有限公司东方餐厅,
青阳县蓉城镇大众糖酒销售中心,
上海市金山区赵周华豆制品经营部,
浙江 世纪联华,
上海峰雷国际贸易有限公司,
洁然肉制品,
107苏州肉类交易市场,
滨湖区鲜来喜调味食品厂,
宏舟,
市二（梅陇校区）b2-1301,
牛肉,
和盛,
桂龙,
41号店,
江31,
greenlea premier meats limited,
6958610128109,
家乐福温州汤家桥,
宿迁市众和食品有限公司,
郭君芳,
龚雪,
金拓电子,
福州斗牛士餐饮有限公司,
曹荟,
永康市博雅餐饮有限公司,
上海市宝山区峰艳水果店,
6904591009005,
上海善益食品有限公司,
"河南恒都食品有限公司,重庆恒都食品开发有限公司",
天目山建成土特产精制厂,
上海市宝山区海成粮油经营部,
广州市意亚进出口贸易有限公司,
上海市龙华乐购生活购物有限公司,
香菜,
易胜客（西渡）,
忻州五寨贝贝乐母婴生活坊,
华联崇明富民店,
天泰餐饮（品川桃江）(H),
苏州工业园区肉食市场兴兴食品营业部,
X553 家乐福上海莘庄店,
"VLOOKUP($A21,[电子模板2.xls]产品信息!A:E,5,FALSE)",
嘉顿,
杭州德兴蜂业有限公司,
福建福州陈永财,
特易购商业（上海)有限公司（上海南路）,
9333号店,
供应商141,
上海名轩食品贸易有限公司,
河北,
泰和,
内蒙古小肥羊食品有限公司,
桂林顺来意食品有限公司,
宁波海曙童梦园妇婴用有限公司,
六安市金寨精诚商贸有限公司,
顺发,
家会香,
126号店,
6951251500136,
上海运辉食品有限公司,
上海一可包装制品有限公司,
宝杨路44号,
郑州创新思念食品有限公司,
B2-1609a闵行区实验小学莘松校区1201a②学生,
新西兰奥克兰王子街9号,
92号店,
办公室员工自购,
6907925770633,
5包,
家得利 普育东路,
上海长宁小肥羊餐饮有限公司20151016.xlsx,
浙江百川,
俞章礼,
上海创明贸易有限公司,
上海益力多乳品有限公司宝山分公司,
台金兰（汇联店）,
黑龙江无常大米,
易初莲花南桥店,
生产厂商178,
膳博士陈善灯,
深圳市鑫荣懋有限公司,
电商 广州天猫超市（代销）,
Wyeth Nutritionals Ireladn Ltd.,
14568,
上海黄浦新苑,
永杰菜场,
海曙盛民水产有限公司,
家乐福（金桥店）（试用版）,
四川金宫川派味业有限公司,
农工商077长顺店,
silver fern parms limited,
277号店,
辽宁辉山乳业集团（抚顺）有限公司,
赣州南康唐江镇红星母婴店,
安庆路菜场36号,
欣奥祥食品有限公司,
文化路菜店加盟预付,
6920030166245,
上海市江桥批发市场管理有限公司,
琼海中原甄想记明记椰子加工有限公司,
浙江海林水产,
御荣吉买盛（石阿龙）（专卖）,
怡百康养老院,
薛振利,
6934249040555,
广州市晨曦食品有限公司,
昌里东路店（家家乐）,
上海杏花楼（集团）股份有限公司经营部,
上海市大润食品有限公司,
供应商145,
海的梦水行,
供应商147,
深圳市鑫亿丰粮油贸易有限公司,
大瀛食品联盟店（运光菜场）,
988号店,
风中路菜场,
东莞进升食品有限公司,
Breeders and Packers Uruguay S.A.,
深圳市洲洋盛业贸易有限公司,
卡洛塔妮,
大连兴业源有限公司,
上海市好客农业科技有限公司,
海农里人家加盟（上海汇康超市）,
上海华侨城,
环球超市（预付）,
上海嘉苍副食品销售有限公司,
上海御贤果品有限公司,
上海龙利食品有限公司,
刘先生,
163号店,
滕州市通达海藻工程技术有限责任公司,
青岛健高贸易有限公司  ,
上海南翔食品有限公司,
B1-1103位育中学1904①,
李建民,
江西友泉食品有限公司,
上海农德商贸有限公司,
真新粮食,
竹龙超市,
上海市陇南肉类批发市场,
苏州东吴香精有限公司,
浦东新区曹路镇庆宏副食品蔬菜经营部,
AE113号,
6917878026060,
上海市浦东新区高东路118号B区,
兴化市祝宏米厂,
任阳稻香,
华联崇明陈镇店,
慈溪市鑫源蜂业有限公司,
20.锄禾超市同普店,
舟山鸿明水产有限公司,
福界,
供应商140,
漯河双汇食品销售有限公司,
李得兄,
上海朱玉峰公司,
Toennies Lebensmittel GmbH und Co.KG,
江苏淮安盱眙温氏畜牧有限公司,
上海老城隍庙五香豆食品有限公司一分公司,
生产厂商172,
普陀区真如桃浦西路169号199号房,
苏州伊之棒食品有限公司,
2016-07-10,
上海必胜客有限公司松江区文诚路店,
上海欧尚超市有限公司(杭州1店),
供应商146,
易初莲花文诚,
贝金装爱+奶粉2,
联华超市（凤溪店）,
6911569202610,
购货商8,
宿州恒发食品,
海宁市斜桥精制蔬菜厂,
石屏县红辉腐皮厂,
生产商1,
30.老盛昌餐饮管理有限公司,
上海千禧人家食品有限公司,
广东泰豪食品股份有限公司,
骨头,
王焕新,
娥眉路109号门面(曹娅君),
生产厂商179,
佳格投资中国有限公司,
王立标,
54.00,
呼伦贝尔东北阜丰,
国丰,
KARRO FOOD LTD,
上海清美豆业有限公司,
江阴澄江中路店,
宁波天之香香精有限公司,
鹤源绿,
楚博商店,
长晟,
上海良米商贸有限公司,
大润发戚墅堰店,
宿迁市洋河新城陈晓云母婴用品生活馆,
平顶山市轩宇商贸有限公司,
苏运冻品,
S.A IMPORTADORA YEXPORTADORA DE LAPATAGONIA,
东台市奥力维食品有限公司,
江苏新洋米业有限公司                    ,
上海蓝箭电控设备成套有限公司,
2112911000005,
真新粮食市场,
张爱芹,
郑祥泰,
中粮佳悦有限公司,
0442欧德隆专卖   ,
合肥佰利食品,
（安达路）上海五森贸易有限公司,
兰溪店,
角谷（上海）贸易有限公司,
江苏丹绿食品股份有限公司,
虹口兴荣杂货店,
2/26/16,
陈晓文,
杭州瑞祺食品有限公司,
上海家得利超市场中店,
新三和（烟台）食品有限责任公司,
上海市闵行区龙英水产经营部,
蒋林,
上海市宝山区苏杭肉类经营部,
大庆市华鼎时代经贸有限公司,
上海市浦东新区北蔡镇兴周水产经营部,
2157810000008,
仙波食品（上海）有限公司,
中粮集团食品有限公司,
上海市闵行区莘松小学B2-1610,
秀南路加盟（预付）,
叮叮食品有限公司,
江杨市场北大门口,
江26,
赣州市宁都县肖田妈咪宝贝乳品店,
上海苑城食品销售有限公司,
杭州萧山新湾共和蔬菜加工厂,
上海市金山区干巷市场,
27沪东店,
6928614600116,
伊利金领冠幼儿配方奶粉900g,
冰鲜海产品,
6902402500451,
311号店,
张元军,
6920578911024,
黑龙江五常市龙凤山长粒香米业有限公司,
秋岚菜场（阳洋）,
"VLOOKUP($A15,'[李 洁/电子台账123.xls]产品信息'!A:E,5,FALSE)",
许亮亮,
明康汇金山工厂店,
上海富杰食品有限公司,
692790030314,
枫舟,
购货商7,
上虞婴知岛,
上海万有全富程配送有限公司,
上海百事食品有限公司,
上海万多吉商贸有限公司,
上海市杨浦区发发旺副食品经营部,
通旭经贸有限公司,
海贝,
日贺（上海）贸易有限公司,
B1-0413a民办银星学校0802a①学生,
小肥羊阳曲路店20151016.xlsx,
杭州德熙食品有限公司,
通用磨坊贸易有限公司,
北京硕一食品有限公司,
徐虹,
广东湛江雷州运源水产品有限公司,
供应商142,
汪俊付,
天津双益隆商贸有限公司,
杭州力源塑业有限公司,
美天长支菜市场3号(张新成),
福州市罗源贝乐儿,
联华 浦电,
上海擎峰商贸有限公司,
江门越丰海产加工有限公司,
盐城回春堂日用品贸易有限公司,
英联马利（北京）食品销售有限公司,
上海华果果品贸易有限公司,
江桥国平,
宝山区汉章食品经营部,
鑫贝宇,
赖小英,
依思凯农也科技（上海）有限公司,
吐鲁番市迈德果业有限责任公司,
顺德东龙烤鳗有限公司,
22725,
上海联华,
6951025400887,
张静雯,
上海粮食二公司,
盱眙大润发,
杭州串歌食品有限公司,
文涵路菜市场（田兆芹）（散户）,
上海汤氏果蔬专业合作社,
老鸭粉丝馆（龙川）,
新泰众客恒泰食品有限公司,
上海必胜客有限公司通园餐厅,
河南巧菲尔饰品有限公司,
深圳大通商贸有限公司,
圣华,
苏宝春,
692108780014,
上海丰美副食品,
林粉花,
王子百货总店,
温丛惠,
仓南县海诚水产品加工厂,
240.00,
上海市嘉定区真新街道静智熟食店,
"VLOOKUP($A34,[电子模板2.xls]产品信息!A:E,5,FALSE)",
和鲜生活馆浦明店,
信美中和-亿丰城,
云莲菜市场,
太仓,
天津清涟山水食品有限公司,
电商 贝壳烘培分销订单,
崇明县肉食品有限公司,
众宝,
宝来纳汾阳店,
奉贤应用（一食堂二楼203）,
张磊,
家得利  莲园,
无锡市长安阿三豆制品加工场,
上海捷鑫照明电器有限公司,
陕西陕富大荔面业有限责任公司,
0703德州迪亚,
麦德龙嘉定店（44号）,
江桥王正筛肉类经营部,
如东欧尚,
易初上南卜蜂莲花,
上海必胜客有限公司宝翔餐厅,
上海三林农副产品市场,
上蔬永辉-嘉定店,
佛山市同创兴贸易有限公司,
陕西美羚乳业股份有限公司,
临沂市河东区顺和肉禽加工厂,
360天,
干正田（陈益巧44）,
蛇口南顺面粉有限公司,
929号店,
上海芳园副食品配送有限公司,
欧尚蚌埠1店151,
上海市徐汇区龙华小学b2-1002,
繁荣菜场,
长宁县竹海竹笋食品厂,
泉州永春东平黑猫孕婴坊,
联华 张杨,
黑龙江哈尔滨,
东康菜市场(陈传胜)（加盟）,
北京市老才臣食品有限公司,
上海市糖业烟酒{集团}有限公司,
18号店,
建阳市麻沙幸福宝贝,
赣州市宁都县东韶乡琳池青华宝贝,
欧旭,
黄新华加盟 预付,
B2-1611位育中学（新疆）2002②,
上海大瀛食品有限公司肉禽加工厂-生产-食用农产品-20151017 - 副本.xlsx,
河北辛集（孙树志）,
东台市廉贻镇甘港村六组,
六安明仁粮贸,
云龙区鑫鑫贝贝母婴生活馆,
美高食品（上海）有限公司,
江苏美伦食品有限公司,
福建圣农发展股份有公司,
回民区金庆坤食品商行,
李锦记,
张道龙,
通州丽婴坊仁和锦居店,
益海盐城粮油工业有限公司,
绿化餐饮,
山东省招远市张星镇姜家村南,
B1-0104a华漕学校3906a①学生,
0198临沂联华专卖  ,
佳农食品 ( 上海 ) 有限公司,
中储粮（米业）上海有限责任公司,
舟山骏华水产有限公司 ,
中山印度小厨食品有限公司,
镇上,
京家粮油有限公司,
恒波食品,
江杨北路98号豆制品区6号,
上海鼎鼎水果行,
杜尔伯特伊利实业集团有限公司,
长兴稚城丫丫母婴用品商行,
"VLOOKUP($A34,'[李 洁/电子台账123.xls]产品信息'!A:E,5,FALSE)",
上海必胜客有限公司西乡餐厅,
807号店,
上海天猫超市（代销）,
蒙牛乳业（马鞍山）有限公司,
上海市金山区李国年食品经营部,
中华新店（家得利）,
上海信味实业有限公司,
浙江熊猫乳业股份有限公司,
Mead JohnsonB.V,
龙上农副产品批发市场,
18732,
上海芦扬农产品配送有限公司,
张华胜生活馆超市,
郭振,
黑龙江省北大荒米业有限公司上,
田野,
上海家得利超市石泉店,
焦作市宝宝家母婴馆,
陈士廷,
鑫恒通米业,
上海南翔店,
浙江古越龙山绍兴酒有限公司股份,
" 曲阳专柜(家乐福)，",
255号店,
25950,
富沃地,
龙山市场84号(钟文明)[加盟],
密山玖丰米业,
阜阳久航商贸有限公司,
大润发（春申店）（试用版）,
上海清净园食品有限公司,
"佳农食品（上海）
有限公司",
梁永君（罗玲波28）,
天津嘉里房地产开发有限公司天津香格里拉大酒店,
福州丸善食品,
张昌元,
安徽新桥工贸有限责任公司,
俏客,
昌邑市金盛冷藏厂,
上海恒诚面粉有限公司,
FRIAR S.A,
家乐福大连中山店,
江苏金湖县-吴华林,
王正筛肉类经营部,
杭州尼西餐饮有限公司,
三烈中学,
精肉,
上海益民食品有限公司,
上海市金山区林志强农产品商店,
山东省正兴食品有限公司,
张飞,
上海舌丰餐饮有限公司,
B2-1113世界外国语小学（西校） $2502②,
海亮教育园教工园区店,
临沂富春食品有限公司,
上海市宝山区长兴粮管所束里桥米厂,
港扬食品有限公司,
691787014371,
苏州市鲁王商贸有限公司,
晋江市伊爱娃娃孕婴用品生活馆,
南皋库房,
淮安天奇食品有限公司,
福临门玉米胚芽油1800ml,
华联崇明中兴店,
怀府,
上海天猫超市,
德国诺德乳业集团,
凝和路110号(朱业林)（散户）,
海关学院餐厅-（多味二）,
老乾溪市场(丁兰)[加盟],
埃马克机床有限公司工会委员会,
南翔小笼专卖店,
嘉善金达蛋制品加工厂,
中慧  ,
ALLLANB GROUP LIMTTED,
9127号店,
苏州市庆华猪副产品供应站,
如海超市--涞寅路店,
6907992630045,
益海嘉里粮油有限公司,
宜山市场82号(尚金秀)[加盟],
上海昊贤实业发展有限公司,
番茄,
浙江赛特机械有限公司,
生产厂商174,
金山农副,
永昌新湖菜市场14B号(王凤花)[加盟],
铜梁区宠爱宝贝,
滕州恒润豆制品加工有限公司,
大统华无锡清扬路店,
佛山市南海禾夫食品厂,
0769广中专卖   ,
宿迁味霖食品有限公司,
和鲜生活馆世贸滨江店,
内蒙古凯伦路肉食品有限责任公司,
合肥大昊食品有限公司,
海丰米业,
"VLOOKUP($A20,[电子台账123.xls]产品信息!A:E,5,FALSE)",
上海市青浦区世凡食品商店,
甘肃品高食品有限公司,
"VLOOKUP($A40,'[电子模板2(1).xls]产品信息'!A:E,5,FALSE)",
桂巷集贸212号(单莉莉),
九三粮油工业集团黑龙江福美意商贸有限公司,
上海众腾贸易有限公司,
